Курск г.;Щепкина ул., д. 4Б
Курск г.;Энгельса ул., д. 70
Нижний Новгород г.;Октября пр-кт., д. 2А
Нижний Новгород г.;Бетанкура ул., д. 1
Орёл г.;Карла Маркса пл., д. 5/7
Орёл г.;Комсомольская ул., д. 234
Орёл г.;Комсомольская ул., д. 78
Орёл г.;Кромское ш., д. 4
Орёл г.;Мира пл., д. 5
Орёл г.;Наугорское ш., д. 76
Орёл г.;Октябрьская ул., д. 27 корп. 5
Орёл г.;Октябрьская ул., д. 60
Орёл г.;Пушкина ул., д. 44
Рыбное г.;Почтовая ул., д. 1
Рязань г.;Московское ш., д. 65А
Рязань г.;Новоселов ул., д. 30А
Рязань г.;Московское ш., д. 5А
Рязань г.;Есенина ул., д. 13
Рязань г.;Интернациональная ул., д. 23 корп. 1
Рязань г.;Кольцова ул., д. 1
Рязань г.;
Рязань г.;Народный б-р., остановочный комплекс
Рязань г.;Новоселов ул., д. 17
Щекино г.;Советская ул., д. 21А
Бор г.;Ленина ул., д. 113Б
Бор г.;Чугунова ул., д. 2
Брянск г.;2-я Мичурина ул., вблизи ТЦ МБ
Брянск г.;3 Интернационала ул., на остановке Универмаг Бежицкий
Брянск г.;Авиационная ул., д. 5А
Брянск г.;Димитрова ул., д. 78
Брянск г.;Ленина пр-кт., д. 6
Брянск г.;Московский пр-кт., д. 23
Калуга г.;Глаголева ул., д. 3
Калуга г.;Кирова ул., д. 25А
Калуга г.;Кирова ул., д. 1
Калуга г.;Кирова ул., д. 13
Нижний Новгород г.;Кораблестроителей пр-кт., д. 5А
Нижний Новгород г.;Краснодонцев ул., д. 9
Нижний Новгород г.;Ленина пр-кт., д. 33
Нижний Новгород г.;Павла Мочалова ул., д. 2
Нижний Новгород г.;Дьяконова ул., д. 11А
Нижний Новгород г.;Южное ш., д. 35
Нижний Новгород г.;ст. метро Пролетарская сход №4, д. 4
Нижний Новгород г.;Революции пл., д. 4
Нижний Новгород г.;Революции пл., д. 9
Нижний Новгород г.;Родионова ул., д. 187В
Нижний Новгород г.;Фильченкова ул., д. 10
Нижний Новгород г.;Белинского ул., д. 124
Рязань г.;Свободы ул., д. 11
Рязань г.;Соборная ул., д. 15А
Рязань г.;Солотчинское ш., д. 11
Тула г.;М.Горького ул., д. 50
Тула г.;Красноармейский пр-кт., д. 21
Тула г.;Кутузова ул., д. 13
Тула г.;Ленина/Первомайская ул., д. 65/4
Тула г.;Ленина/9-го мая ул., д. 96/2
Тула г.;Пролетарская ул., д. 22А
г.Москва;Оружейный пер., д.41
Иркутск;Байкальская, 108
Хабаровск;Жданова, 16А
Владивосток;Калинина, 42
Хабаровск;Ленинградская, 9А
Владивосток;Океанский проспект, 17
Якутск;Орджоникидзе, 56
Краснодар;Красная, 157
Краснодар;Красных партизан, 106
Кисловодск;Промышленная, 136
Воронеж;Революции пр-кт., д. 29Ж каб
Воронеж;Революции, 29 Ж
Ростов;Суворова, 91/93
Астрахань;Ахматовская, 14
Оренбург;Кичигина, 19
Ульяновск;Льва Толстого, 38
Уфа;Максима Рыльского ул., д. 23
Самара;Мичурина, 21
Казань;Парковая, 24
Волгоград;Социалистическая, 17
Саратов;Тараса Шевченко, 38/46
Набережные Челны;Туфана, 35 литер Г
Санкт-Петербург;7-й Предпортовый проезд, 10
Мурманск;Героев Рыбачьего, 1
Вологда;Герцена, 56
Архангельск;Нагорная, 5А
Ярославль;Некрасова, 41
Тверь;Победы, 4
Санкт-Петербург;Торфяная дор., д. 7Ф каб.
Санкт-Петербург;Торфяная дорога, 7
Москва;Варшавское ш., д. 26 каб.
Москва;Варшавское шоссе, 26
д. Островцы;Центральная, 
Томск;Гагарина, 40/1
Барнаул;Деповская, 22
Кемерово;Кузнецкий пр-кт., д. 35 каб.
Кемерово;Кузнецкий, 35
Омск;Куйбышева ул., д. 77 корп
Омск;Куйбышева, 77 корп. 2
Барнаул;Ленина пр-кт., д. 54В
Новокузнецк;Орджоникидзе, 35
Новосибирск;Планетная ул., д. 30 каб.
Новосибирск;Планетная, 30
Новосибирск;Сухарная, 35 корп. 3
Сургут;30 лет Победы ул., д. 32 офис
Сургут;30 Лет Победы, 32
Ижевск;Воровского ул., д. 158
Ижевск;Воровского, 158
Киров;Дерендяева, 32
Пермь;Екатерининская ул., д. 32А
Пермь;Екатерининская, 32а
Сыктывкар;Коммунистическая, 46/2
Екатеринбург;Малышева, 51 F
Тюмень;Розы Люксембург, 42472
Киров;Сурикова ул., д. 19 офис
Челябинск;Тернопольская ул., д. 6
Челябинск;Тернопольская, 6
Екатеринбург;Фронтовых бригад, 18
Владимир;Верхняя Дуброва, 40
Орел;Горького, 17
Курск;Дзержинского, 25
Нижний Новгород;Сормовское ш., 20
Нижний Новгород;Сормовское шоссе, 20
Калуга;Тульская, 21а
Южно-Сахалинск;ул. Дзержинского, д. 44А
Иркутск;ул. Байкальская, д. 108
Улан-Удэ;ул. Смолина, д. 54б
Благовещенск;ул. 50 лет Октября, д. 28
Петропавловск-Камчатский;ул. Вулканная, д. 59
Якутск;ул. Лермонтова, д. 25
Чита;ул. Красной звезды, д. 64
Белгород;Народный бульвар д.102
Липецк;пр-т Победы, д. 29
Тамбов;ул. М. Горького, д. 17/129 
Воронеж;пр-т Революции, д. 29ж
Владикавказ;ул. Дзусова, д. 18Б 
Грозный;ул. Слободская, д. 9
Карабулак;ул. Быхалова, д. 138 
Кисловодск;ул. Промышленная, д. 14
Махачкала;пр-т Петра Первого, д. 23  
Нальчик;ул. Пачева, д. 19 
Черкесск;ул. Ставропольская, д. 18
Ставрополь;ул. Мира, д. 295/1 
Ростов-на-Дону;ул. Суворова, д. 91
Сочи;ул. Тоннельная, д. 2а
Краснодар;ул. Коммунаров, д. 276/1
Астрахань;наб. 1 Мая, д. 75
Оренбург;ул. Попова, д. 44
Саранск;ул. Б. Хмельницкого, д. 44
Саратов;ул. Университетская, д. 28
Уфа;ул. М. Рыльского, д. 23
Волгоград;ул. Социалистическая, д. 17
Ульяновск;ул. Жуковского, д. 65
Чебоксары;ул. Текстильщиков, д. 6
Казань;ул. Парковая, д. 24
Йошкар-Ола;ул. Пролетарская, д.14
Набережные Челны;ул. Жукова, д. 32
Пенза;ул. Металлистов, д. 7
Тольятти;ул. Фрунзе, д. 6В
Элиста;ул. Сусеева, д. 13
Самара;Московское шоссе, 24 км, 1
Самара;ул. Промышленности, д. 208
Архангельск;ул. Чумбарова-Лучинского, д. 21, корп. 1
Архангельск;ул. Нагорная, д. 5, корп.1
Вологда;ул. Щетинина, д. 13
Череповец;ул. Чкалова, д. 12
Иваново;ул. Смирнова, 13а
Иваново;ул. Степанова, д. 28
п. Большое Исаково;ул. Октябрьская, д. 3
Петрозаводск;ул. Энгельса, д. 25
Кострома;ул. Чайковского, д. 2А
Мурманск;ул. Шмидта, д. 4А
Великий Новгород;ул. Парковая, д. 5
Псков;ул. Новгородская, д. 34
Санкт-Петербург;бул. Конногвардейский , д. 4
Санкт-Петербург;ул. Б. Морская, д. 61
Санкт-Петербург;ул. Весельная, д. 9
Смоленск;ул. Николаева д. 74
Тверь;пр-т Победы, д. 14 
Ярославль;ул. Некрасова, д. 41
Барнаул;ул. Ленина, д. 154
Омск;ул. Куйбышева, д. 77/2
Томск;Мариинский пер., д. 8
Кемерово;Кузнецкий пр-т, д. 35
Красноярск;ул. Взлетная, д. 57
Абакан;ул. Советская, д. 73
Новосибирск;ул. Красный проспект, д. 77/1
Пушкино;ул. Чехова, д.12
Москва;ул. Тверская, д. 22
Брянск;бул. Гагарина, д.23
Брянск;ул. Бежицкая, д. 1А
Тула;ул. Михеева, д. 15
Ижевск;ул. Воровского, д. 158
Киров;ул. Воровского, д. 43
Пермь;ул. Екатерининская, д. 32А
Сургут;ул. 30 лет Победы, д. 32
Сыктывкар;ул. В.Савина, д. 81
Тюмень;ул. Розы Люксембург, д. 12/4
Челябинск;ул. Тернопольская, д. 6
Екатеринбург;ул. Огарева, д. 15
Владимир;ул. В. Дуброва, д. 40
Орел;ул. Горького, д. 17
Калуга;ул. Тульская, д. 21а 
Курск;ул. Парижской Коммуны, д. 73
Рязань;ул. Типанова, д. 7
Брянск;ул. Фокина, д.115
Владивосток г.;Русская ул., д. 4
Чита г.;Амурская ул., 58
Чита г.;Ленина ул., д. 125
Иркутск г.;Академическая ул., д. 31
Иркутск г.;Байкальская ул., д. 130/1
Иркутск г.;Байкальская ул., д. 292
Иркутск г.;Литвинова ул., д. 17
Иркутск г.;Литвинова ул., д. 17
Иркутск г.;Розы Люксембург ул., д. 215В
Иркутск г.;Рябикова б-р., д. 32Г
Иркутск г.;Свердлова ул., д. 36
Иркутск г.;Сергеева ул., д. 3/1
Иркутск г.;Сибирских Партизан ул., д. 11
Иркутск г.;Терешковой ул., д. 26
Комсомольск-на-Амуре г.;Победы пр-кт., д. 14
Кяхта г.;Ленина ул., д. 50
Находка г.;Владивостокская ул., 3
Петропавловск-Камчатский г.;Ленинградская ул., д. 49
Агинское пгт.;Ленина ул., д. 62Б
Арсеньев г.;Калининская ул., д. 24
Байкальск г.;Гагарина мкрн. Центральная пл., Сооружение №2
Белогорск г.;Кирова ул., д. 119
Улан-Удэ г.;Ленина ул., 39
Улан-Удэ г.;Балтахинова ул., д. 15
Улан-Удэ г.;Жердева ул., д. 104Б
Улан-Удэ г.;Корабельная ул., д. 41
Уссурийск г.;Некрасова ул., д. 55
Уссурийск г.;Некрасова ул., д. 82А
Хабаровск г.;60-летия Октября пр-кт., д. 140В
Хабаровск г.;Воронежская ул., в районе д. 19 павильон №12
Хабаровск г.;Ким Ю Чена ул., д. 44
Биробиджан г.;Шолом-Алейхема ул., д. 5
Биробиджан г.;Дзержинского ул., д. 8
Биробиджан г.;Советская ул., д. 58
Благовещенск г.;Мухина ул., д. 114
Владивосток г.;Калинина ул., д. 275А
Владивосток г.;Русская ул., д. 66
Ленск г.;Первомайская ул., д. 18
Лесозаводск г.;Калининская ул., д. 38
Тында г.;Красная Пресня ул., д. 50
Находка г.;Мира пр-кт., д. 3
Находка г.;Спортивная ул., д. 2
Нижнеудинск г.;Ленина ул., д. 51
Николаевск-на-Амуре г.;Советская ул., д. 79
Партизанск г.;Ленинская ул., д. 1
Петропавловск-Камчатский г.;50 лет Октября пр-кт., д. 13
Покровск г.;Притузова ул., д. 33
Слюдянка г.;Ленина ул., д. 101Г
Советская Гавань г.;Пушкина ул., д. 1
Спасск-Дальний г.;Борисова ул., д. 20
Чита г.;Бутина ул., д. 2
Арсеньев г.;Жуковского ул., 39/1
Иркутск г.;Карла Маркса ул., 31
Черемхово г.;Первомайская ул., д. 199
Чита г.;Журавлева ул., д. 79
Чита г.;Костюшко-Григоровича ул., д. 48
Южно-Сахалинск г.;Комсомольская ул., д. 259В
Южно-Сахалинск г.;Комсомольская ул., д. 163
Южно-Сахалинск г.;Мира пр-кт., д. 197Б
Якутск г.;Орджоникидзе ул., д. 38
Якутск г.;Кирова ул., 28
Ростов-на-Дону г.;Зорге ул., 13
Новороссийск г.;Советов ул., д. 21А
Ростов-на-Дону г.;Большая Садовая ул., 63
Ростов-на-Дону г.;Привокзальная пл., 1/2
Шали г.;Кадырова ул., пересечение с ул. Пушкина
Новороссийск г.;Анапское ш., 2
Новороссийск г.;Анапское ш., д. 39а
Новороссийск г.;Дзержинского/Героев Десантников, д. 174/39
Новороссийск г.;Советов ул., д. 11
Приморско-Ахтарск г.;Островского ул., 76/1
Прохладный г.;Ленина ул., торговый ряд
Пятигорск г.;Ессентукская ул., д. 29
Сочи г.;Новая заря ул., д. 7
Россошь г.;Дзержинского ул., д. 52Б
Ростов-на-Дону г.;40-летия Победы пр-кт., д. 310Г
Назрань г.;Центральный округ тер, Х.Б.Муталиева ул., 5 пом. 1
Черкесск г.;Ленина пр-кт., д. 19
Черкесск г.;Ленина пр-кт., д. 58
Черкесск г.;Ленина пр-кт., д. 73
Черкесск г.;Ставропольская ул., д. 19
Эстосадок с.;Эстонская ул., д. 19
Таганрог г.;Чехова ул., д. 137
Владикавказ г.;Московское ш., д. 3к
Воронеж г.;Кольцовская ул., д. 35
Сочи г.;Новая заря ул., 7
Липецк г.;
Воронеж г.;Победы б-р., д. 23Б
Геленджик г.;Горького ул., д. 19А
Геленджик г.;Керченская ул., д. 3
Геленджик г.;Островского ул., д. 17
Грозный г.;А.Кадырова пр-кт., вл. 40
Грозный г.;Маяковского ул., д. 92
Губкин г.;Космонавтов ул., д. 14
Губкин г.;Севастопольская ул., д. 2А
Липецк г.;Советская ул., 66
Махачкала г.;"Амет-хана Султана пр-кт., 5-й км, Автостанция ""Южная"""
Белгород г.;Б.Хмельницкого пр-кт., д. 164
Липецк г.;Героя России Эдуарда Белана ул., д. 26
Липецк г.;Мира пл., д. 4
Липецк г.;Первомайская ул., д. 40
Липецк г.;Победы пл., д. 5А
Липецк г.;Победы пр-кт., д. 53
Майкоп г.;Гоголя/Пролетарская ул., д. 38/207
Майкоп г.;Краснооктябрьская ул., д. 32
Майкоп г.;Победы ул., д. 44
Майкоп г.;Чкалова ул., д. 71
Михайловск г.;Войкова ул., д. 393/1 корп. 1
Моздок г.;Юбилейная ул., д. 25А
Новая Адыгея аул.;Тургеневское шоссе ул., д. 27
Нальчик г.;Площадь Коммунаров ул., д. 15
Нальчик г.;Ленина пр-кт., д. 20
Нальчик г.;Ленина пр-кт., д. 32
Нальчик г.;Осетинская ул., 
Нальчик г.;Пачева ул., д. 19В
Невинномысск г.;Гагарина ул., д. 10
Невинномысск г.;Гагарина ул., д. 63
Старый Оскол г.;Ольминского мкр., д. 17
Тамбов г.;Коммунальная/Носовская ул., д. 21/7
Тамбов г.;Коммунальная ул., д. 32
Тамбов г.;Чичерина/Мичуринская ул., д. 27/211
Тамбов г.;Советская ул., д. 167
Тамбов г.;Советская ул., д. 99А
Тамбов г.;Студенецкая набережная ул., д. 20А
Темрюк г.;Калинина ул., квартал 184 №1
Туапсе г.;Карла Маркса ул., д. 7/9
Туапсе г.;Карла Маркса ул., д. 18
Туапсе г.;Маршала Жукова ул., в районе автовокзала
Усть-Лабинск г.;Ободовского ул., д. 27 литер И.и
Хадыженск г.;Ленина ул., д. 26А
Целина п.;Калинина ул., д. 18А
Черкесск г.;Красноармейская ул., 31
Черкесск г.;Космонавтов ул., д. 30
Лабинск г.;Халтурина ул., 43
Воронеж г.;Героев Сибиряков ул., 65
Сальск г.;Пушкина ул., д. 13
Сочи г.;Демократическая ул., д. 38
Сочи г.;Донская ул., д. 96/2
Сочи г.;Курортный пр-кт., д. 16
Сочи г.;Курортный пр-кт., д. 75Б
Сочи г.;Московская/Роз ул., д. 20/3
Сочи г.;Северная ул., д. 6
Ейск г.;Первомайская пл., 204 корп. 13
Аксай г.;Аксайский пр-кт., д. 23
Анапа г.;Астраханская ул., д. 76
Анапа г.;Астраханская ул., д. 99
Анапа г.;Красноармейская/Крымская ул., б/н
Анапа г.;Крымская ул., д. 92
Армавир г.;Воровского ул., д. 69
Армавир г.;Мира ул., д. 51А
Армавир г.;Новороссийская ул., д. 129-131
Батайск г.;Кирова ул., д. 6/13
Белая Калитва г.;Калинина ул., д. 8/39
Белая Калитва г.;Энгельса ул., д. 21/15
Зверево г.;Обухова ул., д. 35
Белгород г.;Б.Хмельницкого пр-кт., д. 137Т
Белгород г.;Щорса ул., д. 8Д пом. 1
Белореченск г.;Ленина ул., б/н, напротив РУС
Буденновск г.;Ленинская ул., д. 68
Сочи г.;Вардане п. Львовская ул., б/н
Владикавказ г.;Владикавказская ул., д. 26
Владикавказ г.;Джанаева ул., д. 53
Владикавказ г.;Астана Кесаева ул., д. 2А
Ставрополь г.;Доваторцев ул., д. 75а
Ставрополь г.;К.Маркса пр-кт., д. 53
Краснодар г.;Красных партизан ул., д. 161/4
Краснодар г.;Крылатая ул., д. 2
Краснодар г.;Российская ул., д. 257
Краснодар г.;им Тюляева ул., в районе жилого дома № 39
Краснодар г.;Уральская ул., д. 79/2
Кропоткин г.;Красная ул., д. 226
Кропоткин г.;Красная ул., д. 72
Крымск г.;Синева ул., д. 9
Курганинск г.;Комсомольская ул., прилегает к территории СОШ №1
Лабинск г.;Ленина ул., д. 160А
Лазаревское п.;Лазарева ул., ост. Центр 
Липецк г.;Имени 60-летия СССР пр-кт., д. 34
Грозный г.;Дьякова ул., 23
Ростов-на-Дону г.;Ворошиловский пр-кт., д. 81
Ростов-на-Дону г.;Зорге ул., д. 33
Ростов-на-Дону г.;Коммунистический пр-кт., д. 32
Ростов-на-Дону г.;Ленина пр-кт., д. 101/22
Ростов-на-Дону г.;Малиновского ул., д. 25
Ростов-на-Дону г.;Пойменная ул., д. 1
Ростов-на-Дону г.;Пушкинская/Крепостной ул., д. 192/93
Сальск г.;Пушкина ул., стр.14
Гудермес г.;Терешковой пр-кт., д. 17
Гуково г.;Шахтерская ул., д. 50
Дербент г.;Агасиева пр-кт., д. 20
Джубга пгт.;Черноморская ул., д. 72Б торг. пав. Андрей
Донецк г.;Максима Горького ул., д. 67
Елец г.;Мира ул., д. 108
Ессентуки г.;Интернациональная ул., д. 23
Каменск-Шахтинский г.;Карла Маркса пр-кт., д. 67А
Каневская ст-ца.;Нестеренко ул., д. 59
Карачаевск г.;Ленина ул., д. 30В
Константиновск г.;Красноармейская ул., д. 47Г
Краснодар г.;40 лет Победы ул., д. 148
Краснодар г.;40 лет Победы ул., д. 69
Краснодар г.;им Александра Покрышкина ул., д. 34
Краснодар г.;Головатого проезд., д. 313
Краснодар г.;Дзержинского ул., д. 100
Старый Оскол г.;Ленина ул., 22
Кореновск г.;Красная ул., 122
Азов г.;Зои Космодемьянской пр-кт., д. 69/1-8
Саратов г.;Аткарская ул., 31
Дюртюли г.;Генерала Шаймуратова ул., вл. 9
Лениногорск г.;Ленинградская ул., 41А
Казань г.;
Тольятти г.;70 лет Октября ул., кв-л 19 р-н ост общ трансп б. Цветной
Тольятти г.;Автозаводское ш., д. 6
Альметьевск г.;Ленина ул., 100
Волгоград г.;Историческая ул., 175
Заречный г.;Ленина ул., 20А
Тольятти г.;Баныкина ул., д. 32А
Тольятти г.;Дзержинского ул., д. 17А часть ком. 14Б
Тольятти г.;Карла Маркса ул., д. 65
Тольятти г.;Льва Яшина ул., д. 14
Тольятти г.;Революционная ул., д. 60
Тольятти г.;Революционная ул., д. 52А (3-й этаж)
Тольятти г.;Тополиная ул., д. 14
Тольятти г.;Лизы Чайкиной ул., д. 52
Уфа г.;Ленина ул., д. 26
Туймазы г.;Горького ул., д. 41
Туймазы г.;Ленина пр-кт., д. 10-23
Ульяновск г.;Генерала Тюленева пр-кт., д. 25
Ульяновск г.;Гончарова ул., д. 13
Ульяновск г.;Гончарова ул., д. 23/11
Ульяновск г.;Рябикова ул., д. 70
Ульяновск г.;Ульяновский пр-кт., д. 14
Уфа г.;Ферина ул., 9к2
Саратов г.;им Кирова С.М. пр-кт., д. 23
Балашов г.;30 лет Победы ул., д. 137
Барыш г.;Красноармейская ул., д. 37А
Белебей г.;Красная ул., д. 112
Белебей г.;Красная ул., д. 134
Белорецк г.;Точисского ул., д. 9
Бирск г.;Мира ул., д. 27
Благовещенск г.;Седова ул., д. 113
Бугуруслан г.;Революционная ул., д. 61Т
Бузулук г.;О. Яроша/Ленина ул., д. 56/61
Бузулук г.;Привокзальная пл., 
Бузулук г.;Рожкова ул., д. 44А
Буинск г.;Р.Люксембург ул., д. 44
Волгоград г.;им маршала Еременко ул., д. 100
Сибай г.;Ленина ул., 15/1
Альметьевск г.;Ленина ул., д. 20
Ахтубинск г.;Жуковского ул., д. 2
Самара г.;Георгия Димитрова ул., в районе дома 95
Самара г.;Кирова пр-кт., д. 147
Тольятти г.;Дзержинского ул., д. 21
Астрахань г.;Ногина ул., д. 5
Астрахань г.;Победы ул., д. 53
Балаково г.;Комарова ул., д. 135/7
Балаково г.;Ленина ул., д. 76
Балаково г.;Набережная Леонова ул., д. 15
Элиста г.;В.И.Ленина ул., 239
Уфа г.;Маршала Жукова ул., 29
Уфа г.;Айская ул., д. 70
Уфа г.;Кольцевая ул., д. 58
Уфа г.;Комсомольская ул., д. 112
Уфа г.;Менделеева ул., д. 137
Уфа г.;Октября пр-кт., д. 4/1
Уфа г.;Октября пр-кт., ост. Универмаг Уфа по нечетной стор
Уфа г.;Софьи Перовской ул., д. 17 корп. 1
Уфа г.;Тухвата Янаби б-р., д. 20
Уфа г.;Цюрупы ул., д. 97
Уфа г.;Энтузиастов ул., д. 20
Чебоксары г.;Композиторов Воробьевых ул., д. 20
Казань г.;Ямашева пр-кт., 97
Уфа г.;Рубежная ул., д. 174
Волгоград г.;им Героев Сталинград, 50
Самара г.;3-я линия 4-й проезд проезд., д. 57 литера А, А1
Самара г.;Ново-Садовая ул., д. 387 рынок Барбошина Поляна пав. 55
Тольятти г.;Автозаводское ш., д. 6
Саранск г.;Веселовского ул., д. 62
Саранск г.;Волгоградская ул., д. 87
Саранск г.;Косарева ул. Территория северо-восточного рынка, торговый павильон №16
Саратов г.;Дачная 3-я ул., д. 1
Волгоград г.;Ополченская ул., 10
Тольятти г.;Революционная ул., д. 52А (1-й этаж)
Отрадный г.;Нефтяников ул., 90
Уфа г.;Бакалинская ул., около д. 25
Балаково г.;Трнавская ул., д. 24А
Стерлитамак г.;Октября пр-кт., д. 36
Набережные Челны г.;Команды КАМАЗ-МАСТЕР ул., д. 19
Чебоксары г.;И.Я.Яковлева пр-кт., д. 4Б
Чистополь г.;Энгельса ул., д. 104
Оренбург г.;Советская ул., д. 46
Орск г.;Ленина ул., д. 94
Орск г.;Васнецова пл., 0
Пенза г.;Центральная ул., д. 1
Пенза г.;Кирова/Бакунина ул., д. 73/23А
Пенза г.;Луначарского ул., д. 1
Пенза г.;Плеханова ул., д. 19
Пенза г.;Суворова ул., д. 144А
Похвистнево г.;Революционная ул., д. 149
Пугачев г.;М.Горького ул., д. 21/3
Набережные Челны г.;Кооперативная ул., д. 1
Набережные Челны г.;Мира пр-кт., д. 3
Набережные Челны г.;Мира пр-кт., д. 49А
Набережные Челны г.;Московский пр-кт., д. 128А
Набережные Челны г.;Набережночелнинский пр-кт., д. 3А
Набережные Челны г.;Сююмбике пр-кт., д. 2/19
Набережные Челны г.;Сююмбике пр-кт., д. 2
Набережные Челны г.;Шамиля Усманова ул., д. 32А
Набережные Челны г.;Яшьлек пр-кт., д. 14
Октябрьский г.;Ленина пр-кт., д. 14
Октябрьский г.;Ленина пр-кт., д. 59/1
Октябрьский г.;Садовое Кольцо ул., д. 18
Бузулук г.;Ленина ул., 10
Астрахань г.;Свердлова ул., 19
Самара г.;Авроры ул., 92 А
Оренбург г.;Володарского ул., д. 27
Оренбург г.;Дзержинского пр-кт., д. 23
Оренбург г.;Победы пр-кт., д. 132
Оренбург г.;Салмышская ул., д. 41
Саратов г.;им Зарубина В.С. ул., д. 167
Саратов г.;Московская угол ул.Вольская, д. 104/60
Саратов г.;Им Орджоникидзе Г.К. пл., д. 1
Сорочинск г.;Володарского ул., д. 16
Стерлитамак г.;Артема ул., д. 96
Стерлитамак г.;Голикова ул., д. 20
Стерлитамак г.;Мира ул., д. 2А
Стерлитамак г.;Худайбердина ул., вл. 120
Сызрань г.;Советская ул., д. 1-3
Сызрань г.;Ульяновское ш., д. 38
Салават г.;Ленина ул., д. 23
Салават г.;Ленина ул., д. 42
Самара г.;Двадцать второго Партсъезда ул., в районе дома №4
Самара г.;Аэродромная ул., д. 47а
Камышин г.;Пролетарская ул., д. 103б
Канаш г.;Железнодорожная ул., д. 73
Маркс г.;Первомайская ул., д. 62
Канаш г.;Ленина пр-кт., д. 33 пом. 5
Канаш г.;Московская ул., д. 13 стр.11
Кузнецк г.;Белинского ул., д. 225
Кумертау г.;Брикетная ул., д. 2А
Мелеуз г.;Ленина ул., д. 150
Мелеуз г.;Смоленская ул., д. 38
Нефтегорск г.;Нефтяников ул., д. 23В
Нижнекамск г.;Гагарина ул., д. 25
Нижнекамск г.;Химиков пр-кт., д. 18
Нижнекамск г.;Химиков пр-кт., д. 34А
Никольск г.;Белинского ул., д. 5Д
Новотроицк г.;Советская ул., д. 43В
Набережные Челны г.;Вахитова ул., ост. Глобус
Набережные Челны г.;им Мусы Джалиля пр-кт., д. 46А
Волжский г.;Ленина пр-кт., 46
Казань г.;Вишневского ул., д. 14
Казань г.;Даурская ул., у 25
Казань г.;Декабристов ул., д. 42/187
Казань г.;Рихарда Зорге ул., вблизи дома 75
Казань г.;Ибрагимова пр-кт., д. 56
Казань г.;Ибрагимова пр-кт., д. 56
Казань г.;Хусаина Мавлютова ул., д. 16/1
Казань г.;Московская ул., д. 48
Казань г.;Петербургская ул., д. 1
Казань г.;Победы пр-кт., д. 141
Казань г.;Сибирский тракт., д. 8
Казань г.;Сибирский тракт., уч.34
Казань г.;
Казань г.;Юлиуса Фучика ул., д. 34
Казань г.;Ямашева пр-кт., д. 46/33
Кузнецк г.;Белинского ул., 82Б.
Волгоград г.;им. В.И. Ленина пр-кт., д. 10
Волгоград г.;Рабоче-Крестьянская ул., д. 9Б
Волгоград г.;Университетский пр-кт., д. 107
Волжский г.;Александрова ул., д. 18А
Волжский г.;Ленина пр-кт., д. 82Г
Вольск г.;Октябрьская ул., д. 108А
Димитровград г.;Автостроителей пр-кт., д. 74Б
Димитровград г.;Гагарина ул., д. 9
Димитровград г.;Хмельницкого ул., д. 100А
Дюртюли г.;Первомайская ул., д. 2А пом. 71
Знаменск г.;9 Мая пр-кт., напротив Торгового центра
Инза г.;Тухачевского ул., д. 19
Ишимбай г.;Стахановская ул., д. 92
Йошкар-Ола г.;Баумана ул., д. 16 ТРК Планета
Йошкар-Ола г.;Кирова ул., д. 6
Йошкар-Ола г.;Комсомольская ул., д. 155
Йошкар-Ола г.;Первомайская ул., д. 115
Йошкар-Ола г.;Советская ул., д. 121
Йошкар-Ола г.;Чавайна ул., в юг-вост части кадастр кв 12:05:0701004
Казань г.;Беломорская ул., д. 242
Астрахань г.;Савушкина ул., 5
Астрахань г.;Вокзальная пл., 13
Самара г.;Южное ш., 5
Оренбург г.;Салмышская ул., 71
Волгоград г.;им Николая Отрады ул, 13 Д
Казань г.;Фрунзе ул., около д. 164
Санкт-Петербург г.;Восстания ул., 55
Смоленск г.;Колхозная пл., пав. 19
Санкт-Петербург г.;Коллонтай ул., 3
Санкт-Петербург г.;Большевиков пр-кт., 18
Санкт-Петербург г.;Новаторов б-р., 11 кор
Волхов г.;Кировский пр-кт., д. 45А
Всеволожск г.;Всеволожский пр-кт., д. 61
Волхов г.;Профсоюзов ул., д. 13
Всеволожск г.;Александровская ул., д. 80А
Выборг г.;Госпитальная ул., д. 1
Выборг г.;Приморская ул., д. 3
Выборг г.;Ушакова ул., д. 6
Вышний Волочек г.;Казанский пр-кт., д. 85
Гатчина г.;Пушкинское ш., д. 15
Гусев г.;Победы ул., д. 4
Заполярный г.;Советский пер., д. 8
Иваново г.;10 Августа ул., д. 39А
Иваново г.;8 Марта ул., д. 32 
Иваново г.;Богдана Хмельницкого ул., д. 36
Иваново г.;Громобоя ул., д. 11А
Иваново г.;Лежневская ул., д. 55
Иваново г.;Ленина пр-кт., д. 57А
Иваново г.;Ленина пр-кт., д. 7
Иваново г.;Строителей пр-кт., д. 25
Иваново г.;Шереметевский пр-кт., д. 33 литер А
Иваново г.;Шереметевский пр-кт., кадастр номер 37:24:020113:0016 у д87
Калининград город г.;Театральная ул., д. 30 литер А
Калининград город г.;Ульяны Громовой ул., напротив д. 1 по б-ру Любови Швецовой
Рыбинск г.;Луначарского ул., д. 23
Северодвинск г.;Карла Маркса ул., д. 19А
Северодвинск г.;Ленина пр-кт., д. 35/37
Сланцы г.;Кирова ул., д. 27/11
Смоленск г.;25 Сентября ул., 
Смоленск г.;Нормандия-Неман-Нахимова-Багратиона, трамвайное кольцо
